,Time,ConcRT(ug/m3),ConcHR(ug/m3),Flow(lpm),AT(C),RH(%),BP(mmHg),FT(C),FRH(%),Status,YYYY,Timestamp,Month,DD,hr
1523,3/17/18 22:00,14,15,16.6,18.4,63,573,25.7,26,0,2018,2018-03-17 22:00:00,3,17,22
1524,3/17/18 23:00,14,14,16.6,18.2,66,573,25.4,28,0,2018,2018-03-17 23:00:00,3,17,23
1525,3/18/18 0:00,13,14,16.6,17.8,67,572,25.1,28,0,2018,2018-03-18 00:00:00,3,18,0
1526,3/18/18 1:00,12,12,16.6,17.5,66,572,24.7,28,0,2018,2018-03-18 01:00:00,3,18,1
1527,3/18/18 2:00,10,16,16.6,17.1,64,572,24.4,27,0,2018,2018-03-18 02:00:00,3,18,2
1528,3/18/18 3:00,20,46,16.6,15.8,74,571,23.7,29,0,2018,2018-03-18 03:00:00,3,18,3
1529,3/18/18 4:00,71,22,16.6,15.5,72,572,23.0,29,0,2018,2018-03-18 04:00:00,3,18,4
1530,3/18/18 5:00,22,38,16.6,14.7,76,572,22.6,30,0,2018,2018-03-18 05:00:00,3,18,5
1531,3/18/18 6:00,62,98,16.6,13.9,79,572,22.0,30,0,2018,2018-03-18 06:00:00,3,18,6
1532,3/18/18 7:00,106,106,16.6,16.2,70,572,23.0,29,0,2018,2018-03-18 07:00:00,3,18,7
1533,3/18/18 8:00,73,47,16.6,19.1,56,573,26.4,23,0,2018,2018-03-18 08:00:00,3,18,8
1534,3/18/18 9:00,38,29,16.6,21.1,50,573,29.4,20,0,2018,2018-03-18 09:00:00,3,18,9
1535,3/18/18 10:00,40,31,16.6,21.7,52,573,30.9,19,0,2018,2018-03-18 10:00:00,3,18,10
1536,3/18/18 11:00,21,22,16.6,22.6,45,572,31.9,17,0,2018,2018-03-18 11:00:00,3,18,11
